@ HyperIMU - ianovir
@ Date:Tue Mar 31 16:34:34 EDT 2026, Sampling Rate:50ms

icm45631_accelerometer.x,icm45631_accelerometer.y,icm45631_accelerometer.z,mmc5616_magnetometer.x,mmc5616_magnetometer.y,mmc5616_magnetometer.z,orientation_sensor.x,orientation_sensor.y,orientation_sensor.z,icm45631_gyroscope.x,icm45631_gyroscope.y,icm45631_gyroscope.z
0.08806173,8.881665,8.209942,4.8434,-61.2684,13.7128,280.88,-47.307396,-1.3577859,-0.13564606,0.14752029,0.10330417
0.90268886,9.5322895,8.024541,5.4533997,-60.8658,14.115399,279.5851,-46.57637,-1.2893308,-0.6522502,-0.3853547,-0.24144831
1.1997195,6.332289,10.207305,6.9783998,-60.2314,13.066199,280.8553,-44.603703,-1.2851702,-0.16127641,-0.5894983,-0.7349035
0.20088848,4.734908,6.4446673,9.6624,-58.254997,12.9198,281.4304,-42.99653,-0.9527186,0.14535528,0.12332217,-0.016187595
0.79412675,5.1396775,5.1318216,8.783999,-57.6572,13.1272,278.92462,-42.846035,-0.97080576,-0.098890886,0.52303255,0.3670021
0.06584055,5.5523033,2.92145,6.3561997,-56.1078,14.3228,274.9994,-43.30433,-1.773706,0.3075976,0.39523047,0.2655465
-0.87538,6.607099,3.8497267,7.3199997,-54.2656,16.2138,273.54153,-44.205463,-1.4008354,0.14090869,-0.8022852,-0.2758386
-1.0263643,7.568146,7.9806223,9.455,-53.3872,15.945399,275.52722,-44.498413,-0.26352498,0.17003638,-0.7948909,-0.3931987
-0.58538234,8.517597,7.5737576,9.7355995,-51.179,17.1654,275.02554,-45.647453,-0.12045218,0.5567567,0.32684955,-0.063967645
-1.4536545,10.143634,7.4693108,9.406199,-49.5686,17.5924,272.83075,-46.363647,-0.74622947,-0.123188935,0.11511179,0.09564338
0.5486463,8.991874,6.562058,8.6376,-48.8122,17.507,270.73447,-45.932262,-0.9099867,-0.5450157,-0.4249577,0.18585758
-0.22565351,7.246351,8.625561,9.174399,-48.128998,14.8962,270.2084,-44.48677,0.3201753,-0.020967266,0.16553982,-0.048479516
-0.5469254,6.4710035,6.0770826,8.6254,-47.043198,14.1398,268.11655,-44.267883,0.38507187,-0.26916042,-0.18532465,0.42843837
0.9225907,5.679795,7.1834283,7.5274,-47.2262,11.6998,267.18942,-42.91278,1.9666746,-0.5217169,-0.48183078,-0.20869008
-0.44187984,4.869507,5.277344,7.6738,-46.3234,10.2602,266.0387,-41.65317,1.0705765,-0.21282025,0.83809114,0.12705263
-0.46918872,5.954155,4.4749875,6.4049997,-45.75,8.8084,262.22238,-41.622692,-0.07605588,0.24313036,0.5433836,0.4403126
-0.61299044,7.269021,5.3862057,5.7706,-44.2128,8.356999,260.5588,-43.039192,0.5006968,0.51149136,-0.64294064,0.019135337
0.77250415,7.9445596,9.176826,5.8926,-43.8224,7.2956,261.2347,-44.754787,1.7347333,0.23815084,-0.3902676,-0.22394505
1.268478,9.656115,7.2488947,6.7465997,-42.4926,6.5513997,259.18884,-45.415573,1.0579641,-0.104902945,0.3793926,0.2055758
2.0161424,9.017162,7.4236712,6.832,-42.944,4.6848,257.77362,-45.03388,0.9561513,-0.3008528,-0.5665825,-0.6620593
0.6799533,6.601188,10.307936,8.845,-42.8708,1.1834,259.97235,-43.249454,0.75244373,-0.62505436,-0.8861876,-0.81304365
1.6827497,4.939238,9.33387,10.4432,-43.0294,-1.4518,261.78873,-42.350014,1.3917041,0.007527565,-0.5866338,-0.32381853
1.5658079,4.594398,6.6249056,10.6505995,-42.8952,-2.5132,261.04532,-38.732025,3.4506207,-0.2901943,0.20799062,-0.05868836
0.17500117,4.790573,4.951359,11.4436,-43.2002,-3.7819998,259.2574,-37.762447,2.4788632,-0.21010566,0.24401301,-0.060703482
-0.4225766,5.6699185,4.463241,11.6388,-43.627197,-5.1605997,258.60504,-38.103188,2.6799273,0.3730308,-0.61154807,-0.010292113
-0.9958383,7.024139,5.901782,10.321199,-44.078598,-5.7584,259.11197,-39.618656,4.364943,0.40882006,-0.7937917,-0.19601646
-1.1299136,8.206426,6.8588643,11.138599,-43.6028,-6.039,259.21988,-43.070232,2.530735,0.4810647,0.11762653,-0.1996137
-2.1107132,9.6806555,7.133599,11.5168,-44.2128,-6.0512,258.18378,-43.863094,1.3054695,-0.13126607,0.450638,-0.12875134
-1.4000094,8.565705,6.4873886,11.8218,-44.1274,-6.344,255.11038,-43.763878,-0.33062395,0.15779574,0.9527199,0.34391978
-0.85091424,7.900417,8.53069,10.5774,-45.0668,-6.2708,251.63365,-44.33902,0.27660492,0.28832906,-0.14565505,0.62831855
0.1479916,6.6101665,7.1150436,9.1256,-46.335598,-5.5144,249.39249,-44.82661,1.4801077,-0.17643146,-0.052826185,0.55485815
1.5195699,5.865869,7.8070426,7.5762,-47.665398,-7.503,247.4375,-43.102768,3.0527508,-0.16988648,0.16409093,-0.02243281
0.10519524,4.457031,4.5357404,7.9666,-47.9094,-7.4054,245.11618,-42.376392,1.7812022,0.089831166,1.2603343,0.21353637
0.19789574,5.710695,3.2496052,5.7218,-48.922,-6.161,240.23663,-43.049183,0.137666,0.4000934,0.8903011,0.7284418
0.032172084,7.0602016,4.20347,4.6359997,-48.7756,-5.7706,236.66571,-44.332775,0.47050795,0.41208422,-0.08160413,0.6353631
1.645864,8.312893,6.9969797,2.379,-50.1664,-4.9288,235.30933,-46.652237,3.4576974,0.05765582,-0.38667035,0.43096974
1.7476925,9.339781,7.932888,0.56119996,-50.6666,-6.0146,234.04773,-46.229424,4.5031834,-0.36923373,-0.2198482,0.08085471
3.1260045,9.260697,8.607604,0.53679997,-51.362,-7.4054,233.63301,-45.3828,5.3919573,-0.19959705,-0.38293988,-0.1362456
1.133879,7.1452703,9.060258,1.6104,-52.0086,-8.6742,234.6826,-44.63556,4.930309,-0.30914643,-0.38472185,-0.9621294
0.8821137,5.440599,8.133178,3.965,-52.9968,-9.2842,235.91287,-41.4018,3.798119,-0.3357927,-0.29998678,-0.48666042
1.472434,4.409521,7.558794,5.551,-53.5458,-10.845799,236.37604,-36.51857,5.950766,-0.25635356,-0.102171704,-0.5004165
0.5540332,3.9967456,4.816236,7.137,-53.7898,-11.7242,236.33792,-36.155888,5.2624397,-0.037887633,0.07465945,-0.040335756
0.065466456,5.8698344,4.1161566,6.8076,-54.7048,-11.9438,235.0617,-36.02105,5.234408,-0.05860509,-0.1910536,0.036438745
-0.57124156,7.061773,5.9140525,7.2468,-56.156597,-12.7612,235.00229,-36.176903,5.789441,0.10528599,-0.39286563,-0.34198794
-1.6737715,7.9083476,7.042021,8.2838,-57.547398,-13.2736,235.58304,-38.692364,3.746902,0.276205,0.27787042,-0.26349807
-0.8932617,9.606211,7.353042,8.4302,-59.0602,-13.4078,233.94186,-39.207466,2.5494852,-0.08445195,0.3902676,0.14850287
-0.86116445,9.344569,5.9841576,8.662,-60.658398,-13.4444,231.35896,-39.47362,1.5958656,0.094277754,0.73368776,0.29855454
-1.5593735,9.306262,8.792706,8.479,-62.6226,-15.0426,229.22974,-39.312866,1.5843387,-0.01040869,-0.056023736,0.3753457
-1.5648353,7.5722613,6.2259717,8.1496,-65.6848,-14.0422,227.48094,-39.677464,1.4700717,-0.12680283,0.42617342,0.40042648
0.5862053,6.2806644,6.5241246,7.0028,-67.039,-15.0426,225.22961,-42.015816,-0.49734643,0.06691539,-0.39656278,0.32228637
0.5636849,4.978518,7.065963,7.137,-68.625,-14.884,225.2714,-42.379337,1.4325362,0.2156181,-0.27219144,0.09043071
0.33047464,4.864943,4.6433296,8.1862,-69.6254,-13.054,223.1972,-43.36102,0.77206266,0.4359326,1.0987914,0.36860088
0.007182605,6.4599304,3.6281135,8.54,-70.5526,-10.9312,219.55183,-45.046844,-0.24501243,0.49482083,0.28659704,0.386737
0.8252514,7.4206038,7.594707,10.5652,-71.8946,-7.9421997,218.94728,-46.362797,1.0086976,0.24797665,-0.6168107,0.0435
0.45908818,7.965584,7.346159,13.3224,-72.614395,-5.612,218.62646,-46.793514,0.87617916,-0.12900114,0.55414206,-0.21871573
-0.059630588,8.792182,7.6413193,18.0804,-73.236595,-3.0865998,218.22325,-45.961945,-0.21708441,-0.01871899,-0.2965894,-0.042850498
1.3973908,8.702325,9.317784,19.9226,-74.298,0.1952,219.92244,-45.615925,0.9825016,-0.17266768,-0.7202481,-0.41334993
0.94683194,6.4321723,7.3513217,23.680199,-74.847,3.2208,221.81747,-44.987087,0.21803552,-0.46184608,0.3925825,-0.65085125
0.969951,5.649942,8.249372,25.7908,-74.5786,4.6848,222.56181,-41.25673,0.73367196,-0.8940316,-0.027395673,-0.61649424
0.19205987,4.832771,6.4419737,27.267,-75.090996,5.3557997,223.43498,-38.620575,0.28574553,-0.01543817,0.10916635,-0.015771247
-0.11836334,5.306449,3.9451954,26.7058,-75.9572,9.5282,222.84532,-39.402355,0.4811532,0.5189856,-0.11967496,0.31712365
-0.40761283,6.6983776,3.7692215,24.827,-75.152,14.408199,222.95801,-41.106472,1.9171426,0.5223331,-0.6441397,0.19230264
-0.8920646,8.502259,6.5939307,24.4244,-74.8714,18.2146,223.84537,-43.815365,2.121024,0.30876338,0.1580289,-0.2469108
-1.341576,9.220744,6.983063,23.6558,-71.4554,22.6798,223.51945,-44.61438,1.0468804,0.11626091,0.4200115,0.07214472
-0.49088618,10.246735,7.251139,21.0938,-70.3208,26.108,221.84673,-44.995953,0.16054039,0.315375,1.0899148,0.18753962
-0.942268,9.560197,8.18398,18.190199,-67.770996,29.475199,219.84438,-45.305283,-0.77531666,-0.05259303,-0.21700038,0.37769392
-0.85413146,7.4449196,7.00925,16.897,-65.1114,30.597599,219.21198,-45.75704,0.41227034,0.02319889,0.12656967,0.2935584
0.36317047,6.5601873,7.8484178,15.6282,-62.159,30.2804,217.59875,-44.859623,0.7007248,-0.3416382,-0.111514546,0.13812749
0.38165072,5.158981,7.0209217,15.9332,-59.7068,29.548399,216.96632,-43.57525,1.3908023,0.04764682,0.23953311,0.07281087
-0.2112883,4.834791,4.2680387,14.444799,-56.8764,30.5854,214.68523,-44.086918,0.33291295,0.3935651,1.0423845,0.3766114
-0.523582,5.902156,3.221997,11.6144,-52.826,33.891598,211.40155,-46.13319,0.023751128,0.99690276,-0.09222932,0.62905127
0.5456535,7.4958715,4.407875,11.2484,-46.7016,37.234398,210.98955,-49.324223,2.393911,0.57357717,-0.5827368,0.23407063
1.8926913,8.642769,7.568221,11.5168,-42.7122,38.405598,211.15466,-49.846485,2.918167,-0.35799235,0.47028962,-0.3733972
0.31251815,9.457471,7.3992805,12.346399,-39.6012,37.7956,210.2508,-48.454712,0.65300494,-0.3929489,0.30371726,-0.34088877
1.3836989,9.392303,5.929914,12.5904,-36.2706,36.697598,210.20773,-48.069904,0.90633297,-0.4525199,-1.0133401,-0.12102392
1.0229226,7.6824694,8.439187,15.006,-33.3914,33.7452,212.42215,-46.393806,2.0122519,-0.57469296,-0.5213172,-0.33514318
2.157924,6.913407,8.208296,16.5432,-30.378,30.9026,213.44534,-45.005737,2.7378047,-0.4192454,-0.71653426,-0.09332848
1.4999673,5.5701103,6.301913,18.666,-27.5842,28.243,214.7089,-43.189907,5.0141096,-0.18455857,-0.017769717,-0.26151627
0.6919243,5.565172,3.7574751,19.1174,-24.0462,25.8884,215.0687,-43.167324,4.4349103,0.12480436,-0.051876914,-0.2090398
-0.32621,6.143671,3.9493854,20.1422,-18.970999,23.6558,216.57832,-43.76585,4.4566436,0.08456853,-0.67896307,-0.5134066
-0.58553195,7.474099,6.3846626,21.7404,-14.347199,20.8498,219.1896,-44.988945,3.9514794,0.3812412,-0.5514274,-0.5122908
-1.1855787,9.187749,6.6847606,21.9478,-9.5892,18.421999,220.95825,-47.27585,2.435226,0.6116813,-0.079788856,-0.44734055
-1.759439,10.726473,6.3121634,22.2528,-4.9898,14.6278,221.90918,-48.968426,1.9522119,0.32531738,-0.14913572,-0.20650841
-0.9105448,10.597784,5.9028296,20.923,-1.1467999,11.407,221.66316,-49.43221,0.6605639,-0.15511447,0.87001663,-0.009559342
-1.0318261,9.001301,9.768493,20.3984,0.26839998,6.954,222.09184,-48.62119,0.4274611,0.12612002,0.0934284,0.21058862
-1.1949311,7.355736,5.583952,21.2524,1.0735999,1.5128,221.11029,-49.351162,-1.1571809,0.17516577,0.44722396,0.64685434
0.21974282,6.229788,6.358476,20.642399,0.3782,-4.0504,221.73674,-49.851524,0.08916303,0.16757159,-0.25450498,0.105619065
0.11656769,5.216741,5.2149453,20.7034,1.4518,-8.7962,222.58293,-49.946636,-0.4944452,-0.018086141,0.98571134,0.05642343
-0.035314474,5.738677,3.6929064,20.996199,1.0126,-12.017,221.8168,-50.684673,-2.3255074,0.5281453,0.7574362,0.017236792
-0.51954174,6.604106,4.2102036,21.886799,0.305,-15.9332,222.07281,-52.122456,-3.4597313,0.30281794,0.38372263,-0.2287747
-1.0118495,7.239542,5.59914,22.4114,0.46359998,-21.4842,223.68239,-52.757935,-4.6099005,0.13021688,0.15569736,-0.1426407
-0.23096564,9.111584,4.530204,23.9974,-0.1464,-25.973799,224.60115,-53.72729,-4.8169293,-0.008576761,0.3984613,0.092046134
-0.15180735,10.959908,6.469133,24.034,-1.9764,-31.658998,225.75253,-53.27485,-4.5580196,-0.29457426,-0.5499952,0.067148544
-0.16033669,9.202937,7.199963,23.7778,-3.7819998,-36.770798,229.5093,-52.103535,-3.4172003,-0.5928457,-0.72492784,-0.38080817
-1.2671312,7.379678,8.245406,23.5704,-4.575,-41.175,232.759,-50.068626,-3.7585423,-0.39228272,0.010924961,-0.0043133614
1.2877064,6.917148,6.443395,23.1556,-7.7348,-45.0424,234.73816,-49.061764,-0.14211589,0.04516539,-0.68229383,0.28136772
0.76292735,5.7726445,5.653159,22.045399,-10.613999,-47.8362,236.77121,-48.619095,1.4029552,-0.2767546,-0.0021983155,0.015771247
-0.14634559,5.481375,3.5061588,23.2166,-13.785999,-51.606,237.767,-48.008904,1.0508647,-0.053325802,0.24409628,0.20204517
-0.27593175,6.7615247,3.0763247,23.6192,-16.5798,-54.3998,239.39197,-48.135258,1.6952816,-0.026030052,-0.47626838,0.032175343
-0.6833201,7.7311764,6.168137,22.8384,-18.848999,-57.6694,241.98691,-48.112564,2.138559,-0.07194487,-0.3730808,-0.26045042
-1.1052234,9.535058,6.3396215,22.740799,-21.5696,-61.817398,244.35545,-48.429768,1.6144844,0.067781396,0.13556279,-0.17041941
-1.1257237,10.928932,8.106916,23.8266,-24.2536,-63.147198,246.21423,-48.202015,0.962605,-0.2522567,0.12104058,-0.16962002
