@ HyperIMU - ianovir
@ Date:Tue Mar 31 16:31:49 EDT 2026, Sampling Rate:5ms

icm45631_accelerometer.x,icm45631_accelerometer.y,icm45631_accelerometer.z,mmc5616_magnetometer.x,mmc5616_magnetometer.y,mmc5616_magnetometer.z,orientation_sensor.x,orientation_sensor.y,orientation_sensor.z,icm45631_gyroscope.x,icm45631_gyroscope.y,icm45631_gyroscope.z
-2.534487,4.6384664,7.532233,8.0764,-9.9064,-14.0422,208.82503,-33.441517,-6.5251245,-0.38728654,-0.29840466,-0.3157414
-2.5635166,4.4125886,9.744475,8.0764,-9.9796,-15.311,209.08246,-33.190407,-6.471379,-0.22611007,-0.44472587,-0.17056929
-1.4603134,4.337246,8.527248,8.0764,-9.9796,-15.311,209.20258,-33.097046,-6.3992786,-0.030509954,-0.43321803,-0.0823036
-0.85203654,4.359243,8.765846,8.1862,-9.601399,-15.0182,209.40417,-32.890663,-6.306697,0.19146994,-0.28230035,-0.0831696
-0.8956559,4.3927617,9.048436,7.2834,-9.9064,-15.0182,209.52858,-32.898533,-6.2056384,0.22401167,-0.05349234,-0.11029881
-1.6980127,3.7291937,9.205032,7.7957997,-9.3452,-14.9084,209.62369,-32.71499,-6.2816234,0.33151263,0.030809725,-0.050761104
-1.6518495,3.8712745,8.975787,8.235,-8.6376,-15.3842,209.65057,-32.583855,-6.378496,0.4593147,0.053842075,0.07367688
-1.3925276,4.0570498,8.578799,7.8324,-8.5644,-15.189,209.6722,-32.208633,-6.594458,0.5249977,0.039769527,0.12582025
-1.305214,4.5040174,8.613066,7.8324,-8.5644,-15.189,209.60608,-32.494274,-6.5710406,0.58693355,-0.014505551,0.13762787
-1.2957869,4.918214,8.514155,8.0398,-8.3204,-15.86,209.5758,-32.663177,-6.5468936,0.63741153,-0.035089776,0.13481335
-1.1331308,5.5289598,8.401777,8.3326,-8.5034,-16.2504,209.5237,-33.032513,-6.489438,0.6778805,-0.056573316,0.117992915
-0.8498668,5.989844,8.391303,8.6498,-8.1374,-16.2504,209.50676,-33.22891,-6.457401,0.7187992,-0.09927393,0.059221286
-0.70853406,6.0561333,8.453327,8.5644,-7.9909997,-16.7262,209.49991,-33.429157,-6.423165,0.73485357,-0.08716654,0.0174866
-0.51826984,5.8073606,8.350677,8.5644,-7.9909997,-16.7262,209.6559,-34.048595,-6.3639107,0.7270262,-0.0053459033,-0.067281775
-0.51557636,5.6102133,8.244957,8.259399,-7.8933997,-16.4334,209.68564,-34.45777,-6.3883924,0.70699155,0.08063821,-0.084635146
-0.56982,5.4750905,8.246005,8.552199,-8.2716,-16.9336,209.8236,-34.657314,-6.422101,0.68733996,0.17684782,-0.07216137
-0.6817489,5.364583,8.078036,8.783999,-7.5518,-17.0068,209.796,-35.048477,-6.5286613,0.67003655,0.24880934,-0.0454152
-0.8728362,5.3897967,7.885079,9.0524,-8.0886,-17.3118,209.7636,-35.24239,-6.5936003,0.65678006,0.27650478,-0.006328484
