@ HyperIMU - ianovir
@ Date:Tue Mar 31 16:32:08 EDT 2026, Sampling Rate:5ms

icm45631_accelerometer.x,icm45631_accelerometer.y,icm45631_accelerometer.z,mmc5616_magnetometer.x,mmc5616_magnetometer.y,mmc5616_magnetometer.z,orientation_sensor.x,orientation_sensor.y,orientation_sensor.z,icm45631_gyroscope.x,icm45631_gyroscope.y,icm45631_gyroscope.z
-1.6994343,6.865523,5.6600423,2.4034,-29.524,2.0618,171.103,-56.627598,-10.025148,-0.093578294,-0.74722743,0.008759954
-1.5855601,6.8054433,6.0184245,2.2935998,-29.9876,1.7567999,171.63127,-56.449516,-9.673106,-0.20367725,-0.63729495,-0.021533499
-1.5938649,6.774618,6.2309847,2.2935998,-29.9876,1.7567999,171.95285,-56.262703,-9.4785185,-0.26414758,-0.5559406,-0.044799004
-1.6415246,6.4763155,6.6290956,2.4888,-29.89,1.8543999,172.3579,-55.83844,-9.2824335,-0.39862788,-0.30143568,-0.046081353
-1.5027356,6.3362546,6.8708353,1.5982,-29.865599,1.2688,172.6086,-55.305103,-9.179813,-0.48178083,-0.1030044,0.0042967075
-1.3856442,6.308347,7.0738187,1.9886,-30.0364,1.0735999,172.69661,-54.84611,-9.139422,-0.5051629,-0.008909839,0.031459227
-1.2482021,6.327202,7.421427,1.9886,-30.0364,1.0735999,172.7805,-54.04303,-9.081232,-0.49560356,0.071978174,0.04666424
-1.1145757,6.3376017,7.7965684,2.0862,-30.1218,1.0735999,172.81046,-52.948086,-8.9981575,-0.4205777,0.18324292,0.028228369
-1.0839748,6.223054,7.7601314,1.9642,-30.5854,0.8662,172.7547,-52.485287,-9.004371,-0.30813053,0.22119716,-0.016187595
-1.4242507,6.205696,7.40347,-0.305,-30.060799,1.0735999,172.74818,-51.401978,-9.0154085,-0.18644047,0.21730015,-0.048079822
-1.7209821,6.24116,7.100828,1.1956,-30.060799,1.3664,172.75378,-50.444546,-9.178694,-0.14816979,0.21205416,-0.032724924
-1.6269349,6.3223386,6.6893997,1.7811999,-30.378,1.5494,172.70065,-50.18835,-9.297166,-0.16940352,0.20654173,-0.010142228
-1.498097,6.4015718,6.633136,2.1959999,-29.8534,1.0735999,172.57417,-50.045593,-9.417865,-0.2857477,0.22366194,-0.03224196
-1.4645033,6.433145,6.800431,1.6104,-29.633799,0.793,172.48921,-49.903843,-9.507786,-0.40322435,0.29032752,-0.0501116
-1.4639047,6.471452,6.8743515,1.6104,-29.633799,0.793,172.38937,-49.707672,-9.624344,-0.46008077,0.32258615,-0.06964663
-1.4949545,6.5096846,7.0388036,2.0862,-30.3536,0.28059998,172.2247,-49.316475,-9.844424,-0.5171204,0.32002142,-0.11414586
-1.4061446,6.3787518,7.054291,2.1838,-30.2682,-0.0,172.13905,-48.999302,-10.006364,-0.54095215,0.27445635,-0.18484169
-1.3689597,6.280814,6.898443,1.8909999,-30.073,0.48799998,172.08795,-48.674362,-10.180296,-0.55797243,0.2562203,-0.22640984
-1.374197,6.2422824,6.6130843,2.1715999,-30.7318,-0.305,172.07004,-48.1858,-10.472453,-0.64374006,0.1750492,-0.30266806
-1.4532056,6.1807814,6.300716,2.1715999,-30.4268,0.28059998,172.11769,-47.80377,-10.666083,-0.7787532,0.05560739,-0.36890066
-1.7057191,5.892729,6.029273,2.684,-30.2682,-0.3904,172.30853,-47.09027,-10.924859,-0.9877431,-0.14015926,-0.43043682
-1.8014123,5.8219504,6.1229463,2.5864,-30.2072,-0.7808,172.52625,-46.497448,-11.05548,-1.1107655,-0.26874405,-0.44777355
-1.6831238,5.5136223,6.5190372,2.6962,-30.024199,-0.87839997,173.00677,-45.40355,-11.1369095,-1.3803589,-0.53910357,-0.480665
-1.4567969,4.9543514,7.393295,2.8792,-30.6098,-1.9642,173.43018,-44.52602,-11.111574,-1.5695473,-0.6527831,-0.54046917
-1.3911809,4.2495584,9.114427,3.9772,-30.7074,-3.0256,174.63574,-41.356506,-10.820354,-1.7148026,-0.5578225,-0.6559473
-1.3819033,4.0342298,9.725322,3.6966,-30.219398,-3.5014,175.43112,-39.513268,-10.767852,-1.6700202,-0.47771725,-0.6905375
-1.4190134,3.927164,10.219725,3.6843998,-30.7074,-4.3919997,176.15999,-37.9552,-10.819948,-1.510276,-0.41976166,-0.7284918
-1.4267945,3.807529,10.014571,3.965,-31.073399,-4.7946,177.14212,-36.101776,-10.934119,-1.2519573,-0.47508594,-0.7721583
-1.4192379,3.7581484,9.588329,5.5022,-30.170599,-5.6486,177.6764,-35.27185,-10.960608,-1.135663,-0.59745884,-0.8054494
-1.2499977,3.6672437,8.702773,5.2704,-30.9026,-6.0512,178.38826,-33.874863,-10.75962,-1.1353467,-0.99094063,-0.8841392
-1.4517093,4.0411882,8.629451,5.6974,-30.414598,-7.015,179.56718,-32.32401,-10.3731985,-1.159628,-1.129601,-0.9111851
-1.7030256,4.0569,8.7261915,6.2952,-30.487799,-7.4054,180.36427,-31.463247,-10.09824,-1.1630588,-1.1056194,-0.87919295
-1.6079309,3.941679,8.874258,6.2098,-30.1462,-7.4908,181.52533,-30.199694,-9.66433,-1.1883228,-1.2535727,-0.8377913
-1.2062287,3.6783917,8.952818,6.7222,-30.012,-8.7596,182.31422,-29.330097,-9.286282,-1.2541556,-1.479766,-0.8144259
-0.6313959,3.342081,9.270798,6.4294,-29.8412,-8.6498,184.07108,-26.809595,-7.8245482,-1.3407559,-1.7409658,-0.7649638
-0.42781392,3.1509938,9.491813,7.1247997,-29.9144,-8.9426,184.9662,-25.458445,-6.83827,-1.3831401,-1.8201219,-0.68354285
-0.2423381,2.9049149,9.783232,7.2346,-29.9144,-10.5042,186.16748,-23.90152,-5.5248013,-1.386754,-1.7926097,-0.54358345
-0.8722376,3.0124295,10.071958,8.0398,-29.646,-11.2727995,186.85315,-23.018265,-4.699746,-1.3400898,-1.5775079,-0.35296285
-1.2638392,3.1758337,10.379613,7.5518,-29.6582,-12.5416,187.60815,-21.83045,-3.5972981,-1.207608,-1.1426743,-0.013789433
-0.65885437,2.510919,10.290354,7.0394,-29.8046,-13.1394,187.87566,-20.822325,-2.7035604,-0.9971859,-1.0205014,0.44429287
-0.27742812,2.3110032,10.507029,7.0394,-29.9144,-13.627399,187.82089,-19.981237,-1.730753,-0.76441425,-1.3490995,0.7396166
0.16519992,2.0134487,10.7472725,6.6734,-29.243399,-14.091,187.54472,-19.133387,0.0130008375,-0.4970691,-1.6329653,0.8890021
0.80340433,1.669806,10.6515045,6.5636,-29.316599,-13.6152,187.37007,-18.856703,1.0612775,-0.23432045,-1.7797695,0.92454153
1.3388077,1.5251813,10.61993,6.0878,-28.8286,-13.9934,187.12335,-18.660717,2.7472732,0.05532427,-1.7863644,0.8737638
1.813533,1.5511434,10.643424,4.575,-29.279999,-14.4936,186.97902,-18.69326,3.8649468,0.38530475,-1.6294847,0.7704763
2.3409307,1.8293946,10.844761,4.4652,-29.5606,-14.5912,186.81012,-19.026882,5.365678,0.7536891,-1.2708095,0.60951626
2.690933,2.100912,10.988263,3.6843998,-29.0238,-14.0056,186.69171,-19.73822,6.426315,1.2872136,-0.4416116,0.3010693
2.8613703,2.6078842,11.037495,3.8795998,-29.316599,-14.6888,186.58759,-20.841246,6.8255873,1.6606774,0.26799464,0.04666424
2.947412,2.672453,10.781315,3.355,-29.7802,-12.8466,186.50763,-21.785673,6.660692,1.9907079,1.0159714,-0.25360566
2.6443958,2.8761845,10.411261,3.9284,-30.0364,-11.6876,186.37794,-23.48243,5.760731,2.3551953,1.5887159,-0.5349734
2.1499183,3.1950622,10.244565,4.0382,-29.706999,-10.6018,186.28291,-24.788935,4.850058,2.5476477,1.7806189,-0.6658398
1.0532991,3.7900212,9.39178,4.5262,-29.902199,-9.638,186.13045,-27.690641,2.789446,2.7360535,1.3021854,-0.7593348
0.13901334,4.2846484,8.85518,5.124,-29.865599,-7.8812,186.13779,-28.458727,2.3466613,2.7836003,0.84060585,-0.73833424
-0.42467153,4.6219316,8.272117,5.9414,-29.4996,-6.7953997,186.3498,-31.608444,1.023082,2.781019,0.588549,-0.6704862
-0.76427406,4.9482913,7.7556424,5.8194,-29.7192,-5.9291997,186.57625,-33.960968,0.36093196,2.6658406,0.20712462,-0.5456319
-0.9828198,5.2573676,7.3550625,6.3073997,-29.89,-4.6604,186.77516,-35.47293,0.10162515,2.4750202,-0.17001972,-0.42880476
-0.92663085,5.5854483,6.8913355,6.6368,-29.206799,-3.7698,187.17255,-37.562695,0.01774291,2.1412258,-0.5521602,-0.3102789
-0.71953243,5.8295817,6.6059766,6.344,-28.779799,-2.2082,187.67287,-39.368397,0.22514346,1.8086474,-0.6913869,-0.23943318
-0.36631286,6.1403046,6.5821843,6.3561997,-28.5114,-2.0983999,188.20322,-40.839558,0.54438275,1.3595248,-0.57978904,-0.17703101
0.0016460137,6.410924,6.900239,6.7588,-28.243,-0.92719996,188.77747,-42.300297,0.86488545,0.9572498,-0.3540953,-0.1710689
0.16026187,6.5205336,7.4116254,6.7588,-28.4016,-2.1959999,189.0986,-43.072975,0.9581583,0.7019621,-0.1469041,-0.24970865
0.05117606,6.445041,7.552883,6.9783998,-28.0234,-1.9886,189.38824,-43.66873,0.8906903,0.59522724,0.010375382,-0.34790006
-0.3000234,6.3385744,7.689577,6.7588,-28.243,-0.8296,189.5265,-44.001823,0.74258274,0.5261135,0.11129805,-0.426723
-0.7058406,6.161478,7.827169,7.4786,-27.803799,-1.5982,189.7697,-44.38092,0.3748827,0.48729324,0.18517476,-0.4383141
-0.975712,5.952584,7.81445,7.7836,-27.681799,-1.1956,189.95665,-43.958965,-0.61907476,0.48954153,0.30023658,-0.36568645
-1.0452935,5.931859,7.692046,7.8933997,-27.449999,-0.3172,189.99814,-43.289383,-1.8414063,0.51363975,0.36397108,-0.2552544
-0.883236,6.163049,7.7610292,7.5884,-27.4622,-0.21959999,189.95746,-43.550587,-2.332011,0.54813,0.30375057,-0.18006203
-0.8203882,6.198962,7.5991216,7.9056,-27.181599,-0.4148,189.89224,-43.995342,-2.6448267,0.6345804,0.36365467,-0.1578457
-0.92850137,6.2302365,7.103522,7.625,-26.7302,-0.0122,189.73354,-44.717365,-3.0812418,0.6926359,0.36930034,-0.15433173
-0.9712229,6.328848,6.793547,7.7103996,-26.8888,0.3782,189.64798,-45.11332,-3.2910874,0.6712523,0.34253752,-0.13687845
-0.93920046,6.4359884,6.356381,8.1374,-26.2666,1.5616,189.52734,-45.69044,-3.5764136,0.6101158,0.28653044,-0.09940716
-0.8382699,6.7215714,6.2133274,7.93,-26.2788,1.464,189.42601,-46.20986,-3.7999146,0.51247394,0.1471206,-0.07384341
-0.8097639,6.8373914,6.1583357,8.1374,-26.3764,1.2688,189.38889,-46.510742,-3.8957353,0.45833212,0.060703482,-0.07840659
-0.8147768,6.9793973,6.0934677,7.6493998,-26.0714,0.7808,189.43304,-47.007393,-3.9929433,0.342321,-0.09779173,-0.10741769
-0.8256255,6.986505,6.104092,8.3448,-26.0226,1.0735999,189.58372,-47.283363,-4.001208,0.2577192,-0.17195156,-0.12228962
-0.7787141,6.8339496,6.149133,7.7469997,-26.108,1.5616,189.78337,-47.46732,-3.971184,0.11559475,-0.2501583,-0.13947645
-0.4973206,6.8228016,6.806192,8.064199,-25.498,0.9882,190.13074,-47.542633,-3.8917682,-0.02158346,-0.21725018,-0.16280857
-0.32710782,6.5382657,6.890961,8.7596,-25.864,0.4026,190.46512,-47.48388,-3.903225,-0.08631719,0.030293453,-0.19654939
-0.46267948,6.5638537,6.7976623,8.5644,-25.5346,1.6714,190.52704,-47.390507,-4.073869,-0.15041807,0.2542052,-0.18750632
-0.3302502,6.979622,6.4908304,8.454599,-25.864,0.5002,190.48988,-47.253563,-4.3455324,-0.23210548,0.27745405,-0.18116118
-0.15405191,7.253907,6.5598884,8.881599,-25.3028,0.8052,190.51582,-47.121204,-4.5236855,-0.30248487,0.18392572,-0.2603505
-0.21345805,7.1509566,6.5870476,8.5766,-25.2418,0.4148,190.55682,-46.863,-4.7889247,-0.3403725,0.14660433,-0.36047378
-0.4397849,6.942362,6.6750345,9.0646,-25.656599,0.5978,190.67676,-46.661102,-4.9927254,-0.37203157,0.09690907,-0.40455666
-0.7046435,6.750302,6.8008795,8.4911995,-24.997799,0.21959999,190.8766,-46.32528,-5.295634,-0.40062633,0.06465046,-0.38140774
-0.91353756,6.556147,6.9630117,8.601,-24.9124,-0.060999997,191.05426,-45.96046,-5.5546007,-0.4361824,0.03530628,-0.266679
-0.9601497,6.609867,7.128436,9.0036,-24.6196,0.13419999,191.25703,-45.44045,-5.795522,-0.4617295,0.011874234,-0.20017993
-0.8985738,6.4992104,7.2917657,9.089,-25.071,-0.0732,191.39986,-45.16649,-5.8795004,-0.47367036,0.041851263,-0.15909475
-0.710629,6.3821187,7.4848733,8.8084,-24.7904,-1.1345999,191.50516,-44.601254,-6.040076,-0.46869084,0.13334781,-0.11238055
-0.5402666,6.3697734,7.540239,9.0157995,-24.5952,-1.037,191.49594,-44.320652,-6.1312056,-0.4607969,0.2305067,-0.09775842
-0.54894555,6.4341927,7.543606,9.601399,-24.765999,-1.3298,191.45563,-43.913456,-6.3179755,-0.46705875,0.30799732,-0.117526606
-0.8264485,6.4736967,7.6208935,9.0157995,-24.4854,-0.732,191.41289,-43.522663,-6.5838113,-0.45631698,0.36158958,-0.16337481
-1.1723359,6.3815203,7.6549363,9.3208,-24.3268,-1.22,191.35779,-43.14701,-6.8991647,-0.42054442,0.30373392,-0.19178636
-1.3756185,6.26817,7.5985227,8.8328,-24.1926,-1.6104,191.29625,-42.79099,-7.2036533,-0.3966294,0.23918338,-0.20177871
-1.6196027,6.195371,7.536648,8.9182,-24.6684,-2.3058,191.30003,-42.561405,-7.3856044,-0.38653713,0.18292649,-0.18750632
-1.7186627,6.141277,7.586028,8.845,-24.0096,-1.5982,191.32005,-42.222694,-7.6187735,-0.38282332,0.13867706,-0.16692209
-1.8139819,5.9774237,7.68232,9.1378,-24.1682,-1.4152,191.3464,-41.879177,-7.8033967,-0.3657697,0.11915869,-0.11331317
-1.9295769,5.895722,7.7101526,9.1622,-23.4728,-1.7811999,191.35547,-41.548252,-7.957881,-0.32003808,0.1292343,-0.030043645
-1.916334,5.922058,7.6696005,8.9426,-24.070599,-2.6718,191.31413,-41.260353,-8.075247,-0.27330723,0.121307045,0.053159263
-1.813907,5.994183,7.660772,9.0402,-23.9608,-2.379,191.21182,-41.04476,-8.119473,-0.20396037,0.1110982,0.14339012
-1.6777369,6.104466,7.553033,9.0402,-24.0462,-2.379,191.10785,-40.94332,-8.115663,-0.12846822,0.09717553,0.18539126
-1.6274586,6.118981,7.518841,9.2598,-23.680199,-2.4766,191.05089,-40.906536,-8.106328,-0.0955601,0.08280321,0.1931853
-1.5806221,6.2609124,7.1653967,8.7596,-23.6192,-2.4766,190.8433,-40.864433,-8.004573,0.039886102,0.07131202,0.19097033
-1.575684,6.316802,6.903681,8.9548,-23.753399,-3.355,190.73355,-40.899017,-7.963002,0.056639932,0.098890886,0.18289319
-1.5753099,6.3379755,6.630143,9.271999,-23.362999,-3.05,190.63875,-40.967663,-7.9243665,0.025880167,0.11819276,0.17285088
-1.5702223,6.2995934,6.4045644,8.9548,-23.607,-2.379,190.53345,-41.000195,-7.905969,-0.07480934,0.14252412,0.17071918
-1.5746366,6.366482,6.492776,8.4911995,-22.862799,-3.0377998,190.35918,-40.92138,-7.899285,-0.20404364,0.12985049,0.15964434
-1.4419827,6.4557405,6.7947445,8.588799,-22.8872,-3.4282,190.19133,-40.75023,-7.8954644,-0.30213514,0.10423679,0.11086504
-1.3988872,6.341567,7.0569844,8.4911995,-22.753,-2.745,190.18408,-40.58884,-7.902251,-0.34190467,0.13629556,0.043683194
-1.533112,6.228965,7.2244287,8.6986,-22.6554,-2.6474,190.15637,-40.31422,-7.97329,-0.3383574,0.23683518,-0.0088598775
-1.7481413,6.0978074,7.168988,8.881599,-23.3508,-4.026,190.025,-40.04841,-8.136068,-0.2891784,0.33154595,0.009859112
-1.7450738,6.1251163,7.0268326,8.906,-22.5578,-4.1967998,189.91214,-39.833694,-8.346204,-0.21953177,0.37343052,0.057772394
-1.5613188,6.2154226,6.9722147,8.723,-22.2528,-3.416,189.75714,-39.685238,-8.556459,-0.14192457,0.36770156,0.07017955
-1.4026281,6.246921,6.749105,9.1133995,-22.3748,-4.3919997,189.60075,-39.605125,-8.765363,-0.06166941,0.41644755,0.029527374
-1.5257798,6.270115,6.572308,8.3204,-22.2284,-4.1967998,189.35263,-39.585033,-9.016963,-0.041051876,0.42918777,0.013955972
-1.6014217,6.2466965,6.453571,8.2228,-22.1308,-4.0992,189.19121,-39.58981,-9.28833,-0.025830206,0.39696246,0.023432044
-1.5349826,6.306477,6.278495,8.6376,-21.777,-4.2822,189.04707,-39.60555,-9.5310135,-0.016220903,0.3083637,0.028528139
-1.3608792,6.4240174,6.007501,8.356999,-21.423199,-4.1724,188.88806,-39.62129,-9.695537,-0.02464778,0.11011562,-0.033540964
-1.4210335,6.486865,5.8443213,8.7718,-21.1548,-4.3676,188.95667,-39.615166,-9.750455,-0.079439126,-0.075642034,-0.130933
-1.5420903,6.4205756,5.782446,8.3692,-21.1426,-3.8795998,189.15536,-39.546436,-9.777367,-0.15020157,-0.18282656,-0.17586523
-1.5974562,6.254403,5.791948,8.8938,-20.557,-4.9288,189.37364,-39.38622,-9.750185,-0.2426807,-0.2570197,-0.18958806
-1.6981623,6.1732244,5.9474216,8.601,-20.3008,-5.0264,189.74841,-39.11872,-9.676212,-0.36217245,-0.28854555,-0.17774713
-1.2810476,6.0972085,6.889091,8.9304,-19.788399,-5.5998,190.30963,-38.45977,-9.492111,-0.46605954,-0.26556316,-0.1786964
-1.280449,6.0113916,7.060127,8.845,-19.5322,-5.6851997,190.59853,-38.1653,-9.429461,-0.4371983,-0.13354766,-0.19919735
-1.5657331,5.9756284,7.0874357,9.028,-19.861599,-5.3069997,190.91064,-37.762856,-9.44908,-0.3924326,0.032175343,-0.17861313
-1.9267339,6.062418,7.12679,8.9548,-19.1296,-6.466,191.00772,-37.41278,-9.56243,-0.3666357,0.113746166,-0.08836562
-2.0964978,6.307749,7.1902366,8.5766,-18.666,-5.8682,191.09555,-37.129395,-9.689991,-0.314509,0.15166712,0.08981451
-1.9031659,6.6943374,7.2973022,8.8694,-18.775799,-6.5513997,191.05846,-36.93371,-9.760186,-0.24318032,0.043083653,0.19137003
-1.657012,7.0346136,7.3966618,8.588799,-18.4464,-6.832,191.02928,-36.783348,-9.687614,-0.15321593,-0.10481968,0.19418453
-1.4612861,7.26109,7.424195,8.723,-17.6778,-7.4054,191.07831,-36.68396,-9.438216,-0.059571017,-0.2202812,0.14190793
-1.407192,7.3042603,7.32304,8.9304,-17.385,-7.0028,191.09486,-36.717598,-9.195923,-0.016487366,-0.2769711,0.085417874
-1.1241525,7.4116254,7.392397,8.8572,-16.8848,-7.5762,191.31215,-36.815193,-8.93088,-0.04150153,-0.36220577,0.02691271
-0.8141782,7.410877,7.642591,8.064199,-16.6286,-7.0882,191.65266,-36.792496,-8.648569,-0.07002967,-0.418879,-0.082386866
-0.7795371,7.258322,7.7591586,8.2838,-16.3968,-7.9544,192.09842,-36.707,-8.42,-0.090963624,-0.3443861,-0.23405398
-1.0853964,7.048006,7.7651443,8.9182,-15.4939995,-8.3326,192.44939,-36.577118,-8.317858,-0.15178369,-0.30253485,-0.33547625
-1.258153,6.9124346,7.8224554,8.8206,-15.4696,-9.1988,192.83685,-36.38833,-8.277835,-0.22074752,-0.30676493,-0.34078884
-1.2749124,6.8026004,7.9169517,8.5278,-15.189,-8.906,193.09924,-36.22251,-8.250267,-0.28193396,-0.33466023,-0.32633325
-1.0317513,6.751574,8.385168,8.8572,-14.603399,-9.6746,193.36543,-36.02086,-8.202366,-0.34368664,-0.41634762,-0.3003365
-0.8808418,6.707356,8.921768,8.967,-14.542399,-10.3456,193.7882,-35.67476,-8.052237,-0.34222108,-0.5068116,-0.27763724
-0.7588123,6.677279,9.293243,9.1133995,-13.2736,-10.028399,194.08752,-35.442326,-7.903196,-0.28451532,-0.5371384,-0.24855953
-0.5042039,6.5159698,9.336713,8.5278,-13.005199,-11.102,194.3834,-35.235806,-7.733057,-0.23029019,-0.5550913,-0.22484437
-0.12367548,6.1080575,9.279252,9.1378,-12.968599,-10.9922,194.82544,-34.979702,-7.438569,-0.21733345,-0.710722,-0.2676782
-0.14058453,5.779678,9.357588,8.9426,-12.9442,-11.8706,195.37994,-34.71482,-7.0522604,-0.2791028,-0.93736506,-0.4030578
-0.21308395,5.5551467,9.479318,9.2842,-11.9925995,-12.627,196.13345,-34.376644,-6.579816,-0.35747606,-1.0740769,-0.5373549
-0.2220622,5.23163,9.621025,8.601,-11.6144,-13.2126,196.73982,-34.09631,-6.2386365,-0.48349616,-1.1853583,-0.66111004
-0.02813187,4.800524,9.838972,8.9182,-11.3216,-14.5668,198.50598,-33.387634,-5.5303817,-0.5736937,-1.1519339,-0.7219634
-0.014739304,4.518981,10.010606,8.723,-11.0898,-15.1402,199.21103,-32.984592,-5.2018757,-0.60998255,-1.0812881,-0.7028947
0.05050269,4.3581953,10.186056,7.9666,-10.2724,-15.7136,200.62051,-32.366592,-4.744425,-0.6027881,-0.92957103,-0.61589473
0.10586861,4.3156233,10.345495,8.0764,-10.0162,-16.091799,201.21187,-31.965082,-4.4729795,-0.553276,-0.7637148,-0.51475555
0.41748893,4.127005,10.433931,9.1866,-9.7478,-16.958,202.58492,-31.254763,-4.033008,-0.43558288,-0.5606704,-0.41080186
0.76764095,3.834763,10.37228,8.3935995,-9.6624,-17.934,203.75507,-30.717497,-3.7166903,-0.30230168,-0.5460649,-0.43564948
0.8706664,3.5042882,10.162713,8.8206,-9.15,-18.7026,204.5844,-30.514498,-3.562653,-0.19888093,-0.59557694,-0.5050463
0.6715736,3.2834232,9.898677,8.4302,-8.845,-19.276,205.91464,-30.19787,-3.2291393,-0.038004212,-0.6010228,-0.62888473
0.31528643,3.2061353,9.464429,7.9544,-8.5156,-19.3736,207.12459,-29.665648,-2.8202553,0.10197186,-0.4958367,-0.6490693
0.15906477,3.2683098,9.006537,8.2838,-7.7469997,-20.2276,207.92953,-27.030252,-1.6679542,0.21660069,-0.39561352,-0.5903143
0.117689975,3.4002903,8.639177,8.174,-7.9788,-21.0206,209.00563,-26.940733,-1.4918956,0.28349942,-0.358875,-0.51642096
0.058957215,3.6086605,8.328679,7.9788,-8.0764,-20.923,209.8287,-27.08915,-1.4331303,0.32083747,-0.32576704,-0.4429439
0.024091655,4.0583215,8.045341,8.1862,-7.8324,-21.691599,210.90782,-27.441715,-1.3251206,0.33555952,-0.2994372,-0.371049
0.2515408,4.496086,7.795446,8.113,-7.1492,-21.9722,211.3078,-27.71779,-1.2295595,0.3200048,-0.37786046,-0.35765925
0.3636194,4.49878,7.4476132,7.6006,-7.442,-21.9844,212.20198,-27.987204,-1.0856066,0.30474982,-0.29036084,-0.4168972
0.15824176,4.3254995,6.9958572,7.6981997,-7.6006,-23.3508,213.2368,-28.3335,-1.0607932,0.29903752,0.0052959416,-0.48544466
-0.28498483,4.20145,6.5787425,7.4054,-7.4542,-23.8266,214.16988,-28.66929,-1.3600047,0.28066826,0.20742439,-0.46837443
-0.6088006,4.321609,6.3520417,7.8324,-7.0028,-23.911999,214.8974,-28.905502,-1.7066457,0.24096535,0.2569198,-0.4164975
-0.7625532,4.433014,6.242806,7.7103996,-7.3566,-23.8266,215.03273,-29.040966,-1.9491764,0.17263438,0.22257943,-0.35857522
-0.8872762,4.526762,6.2629323,7.442,-6.8808,-24.692799,215.74022,-29.237183,-2.3644736,0.09366156,0.19500057,-0.29304212
-0.94765496,4.620884,6.3206177,7.7348,-7.0882,-25.376,216.3418,-29.30907,-2.613512,0.011757657,0.14020923,-0.21458556
-0.9541642,4.7655087,6.4981627,7.7714,-6.2098,-25.656599,216.40755,-29.317226,-2.7425778,-0.037054937,0.066465735,-0.14768682
-0.5777508,5.1281557,6.9306903,8.1862,-5.9536,-26.0348,216.96826,-29.294468,-2.838726,-0.06013725,-0.12265601,-0.12298909
-0.12427403,5.1651163,7.3098717,7.381,-6.0878,-26.23,217.67203,-29.230022,-2.751802,-0.04503216,-0.22964069,-0.24805991
-0.30339023,5.0629883,7.4004774,7.1858,-5.9902,-27.5964,218.43463,-29.18844,-2.7120237,-0.020117916,-0.0944776,-0.3674018
-1.00751,5.083863,7.39135,7.6006,-5.7218,-27.7794,219.20831,-29.164917,-2.8067412,-0.0074442956,0.013922664,-0.35412863
-1.5118636,5.094936,7.498864,7.4175997,-5.3314,-28.7554,219.98396,-29.172543,-3.0379941,-0.019734878,0.029643951,-0.20782408
-1.4693664,5.18629,7.9074497,7.0516,-4.6726,-29.219,220.10107,-29.237528,-3.258116,-0.034523543,-0.12032446,-0.051876914
-1.3052888,5.1550903,8.229171,7.2102,-5.5875998,-29.828999,220.64032,-29.272717,-3.2852445,-0.037204824,-0.17584859,0.0034307044
-1.1665,5.118878,8.398934,7.137,-4.9776,-30.012,221.13655,-29.264658,-3.2174819,-0.022382848,-0.037837673,0.047147203
-1.105373,5.1095257,8.360104,7.0394,-5.0386,-31.0856,221.5288,-29.25816,-3.200241,-0.020001339,0.12407159,0.11486198
-0.75267714,5.4040875,8.834455,6.6612,-4.6359997,-31.5614,221.38785,-29.24676,-3.2367487,-0.041984495,0.018435873,0.14475574
-0.5291934,5.216666,9.105747,7.1492,-4.758,-32.5374,221.72144,-29.224041,-3.18853,-0.007710758,0.016154287,0.08222033
-0.5731869,4.671836,8.891841,7.2711997,-4.575,-34.0868,222.0998,-29.235977,-3.2020454,0.053558957,0.19146994,-0.020850688
