@ HyperIMU - ianovir
@ Date:Wed Mar 25 17:55:25 EDT 2026, Sampling Rate:100ms

icm45631_accelerometer.x,icm45631_accelerometer.y,icm45631_accelerometer.z,mmc5616_magnetometer.x,mmc5616_magnetometer.y,mmc5616_magnetometer.z,orientation_sensor.x,orientation_sensor.y,orientation_sensor.z,icm45631_gyroscope.x,icm45631_gyroscope.y,icm45631_gyroscope.z
-1.0547206,5.0266266,5.4011693,27.181599,-21.728199,-30.4634,264.60565,-35.12936,-9.958747,1.0546085,0.010558575,1.1443564
-1.2918962,5.686753,7.065364,24.4488,-26.901,-27.0718,258.1883,-39.7175,-5.5818753,0.25342247,-0.0067281774,1.3253344
-1.3427731,5.6171713,8.40058,21.227999,-30.012,-25.986,251.56828,-40.060688,-2.311331,-0.20049636,0.90653867,1.2979387
-0.6596774,4.680739,9.81877,18.031599,-32.1958,-22.630999,240.16527,-38.759987,-1.3032168,0.18692343,0.76979345,1.8188229
1.6842461,5.541305,10.149096,14.700999,-35.1604,-20.557,226.1133,-38.537666,0.40198722,-0.12085739,1.310679,2.0941951
2.8158057,6.8255696,8.560767,7.503,-37.5638,-16.1406,211.76321,-39.67389,1.3811407,0.058155436,1.9286888,1.3103791
1.9119945,5.8835263,7.7486095,5.9536,-38.637398,-15.006,201.66817,-40.0086,-1.3643636,-0.046497703,1.411585,0.5584554
1.2043582,5.597045,8.350527,4.2822,-38.1494,-17.726599,194.80824,-36.06449,-0.91840994,-0.8625724,0.65160066,1.1289682
0.55837274,5.759402,9.68881,3.5379999,-37.2466,-20.0446,181.39102,-30.307709,-5.519233,-1.3839562,1.8744136,0.89824504
-0.7959224,3.2834232,10.90312,5.9658,-36.5756,-21.0938,172.42868,-29.814741,-13.304025,1.5084274,1.8094301,1.4934555
-2.5448868,6.411822,5.907693,5.2948,-39.8452,-13.9567995,160.73923,-42.485806,-17.498487,0.8840226,1.4530865,0.3459349
-3.0376434,5.7058315,6.2343516,4.758,-40.5284,-9.7844,153.88512,-46.057728,-21.71264,0.99425477,1.4875435,0.38720328
